arXiv_sub_6000-1.gra,6000,Smallest Degree Last (sequential),1,0.011,26
arXiv_sub_6000-1.gra,6000,Smallest Degree Last (sequential weighing),8,0.02,27
arXiv_sub_6000-1.gra,6000,Jones - Plassman(sequential),1,0.02,30
arXiv_sub_6000-1.gra,6000,Jones - Plassman standard(with threadpool),8,0.03,30
arXiv_sub_6000-1.gra,6000,Jones-Plassman standard (without threadpool),8,2.404,30
arXiv_sub_6000-1.gra,6000,Jones-Plassman standard (find and color): ,8,0.019,29
citeseer_sub_10720.gra,10720,Greedy Sequential Coloring,1,0.003,12
citeseer_sub_10720.gra,10720,Largest Degree First standard,8,0.011,10
citeseer_sub_10720.gra,10720,Largest Degree First (find and color),8,0.008,9
citeseer_sub_10720.gra,10720,Smallest Degree Last (sequential),1,0.007,10
citeseer_sub_10720.gra,10720,Smallest Degree Last (sequential weighing),8,0.009,10
citeseer_sub_10720.gra,10720,Jones - Plassman(sequential),1,0.009,12
citeseer_sub_10720.gra,10720,Jones - Plassman standard(with threadpool),8,0.014,11
citeseer_sub_10720.gra,10720,Jones-Plassman standard (without threadpool),8,0.895,12
citeseer_sub_10720.gra,10720,Jones-Plassman standard (find and color): ,8,0.009,11
go_sub_6793.gra,6793,Greedy Sequential Coloring,1,0.001,8
go_sub_6793.gra,6793,Largest Degree First standard,8,0.007,5
go_sub_6793.gra,6793,Largest Degree First (find and color),8,0.005,6
go_sub_6793.gra,6793,Smallest Degree Last (sequential),1,0.003,6
go_sub_6793.gra,6793,Smallest Degree Last (sequential weighing),8,0.006,6
go_sub_6793.gra,6793,Jones - Plassman(sequential),1,0.003,7
go_sub_6793.gra,6793,Jones - Plassman standard(with threadpool),8,0.009,7
go_sub_6793.gra,6793,Jones-Plassman standard (without threadpool),8,0.388,7
go_sub_6793.gra,6793,Jones-Plassman standard (find and color): ,8,0.005,7
pubmed_sub_9000-1.gra,9000,Greedy Sequential Coloring,1,0.002,14
pubmed_sub_9000-1.gra,9000,Largest Degree First standard,8,0.017,9
pubmed_sub_9000-1.gra,9000,Largest Degree First (find and color),8,0.01,9
pubmed_sub_9000-1.gra,9000,Smallest Degree Last (sequential),1,0.006,10
pubmed_sub_9000-1.gra,9000,Smallest Degree Last (sequential weighing),8,0.008,10
pubmed_sub_9000-1.gra,9000,Jones - Plassman(sequential),1,0.011,14
